-9.783561229705810547e-01,-5.415137410163879395e-01,7.825571298599243164e-02,1.000000000000000000e+00
1.000000000000000000e+00,-9.416732788085937500e-01,6.557431817054748535e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,3.053729534149169922e-01,7.000496238470077515e-02,1.000000000000000000e+00
1.000000000000000000e+00,-1.000000000000000000e+00,6.217164546251296997e-02,-1.000000000000000000e+00
-1.000000000000000000e+00,1.000000000000000000e+00,4.543184638023376465e-01,-4.973168298602104187e-02
1.000000000000000000e+00,-1.000000000000000000e+00,6.309584379196166992e-01,1.220611482858657837e-01
-1.000000000000000000e+00,1.000000000000000000e+00,3.784431815147399902e-01,-8.476457595825195312e-01
-5.697033405303955078e-01,-1.000000000000000000e+00,-3.949286341667175293e-01,-2.662826776504516602e-01
6.869732737541198730e-01,-1.382446736097335815e-01,-4.047029614448547363e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,-5.297937393188476562e-01,-7.985967397689819336e-01,1.000000000000000000e+00
1.000000000000000000e+00,-1.000000000000000000e+00,-3.454818129539489746e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,6.460914611816406250e-01,5.216532945632934570e-01,5.021516084671020508e-01
1.000000000000000000e+00,-9.297883510589599609e-01,1.000000000000000000e+00,-4.064226448535919189e-01
-1.000000000000000000e+00,1.000000000000000000e+00,4.262025654315948486e-01,-3.400546908378601074e-01
-1.818443685770034790e-01,-7.775969505310058594e-01,6.008951067924499512e-01,3.186628222465515137e-01
-8.911890983581542969e-01,1.000000000000000000e+00,2.619984745979309082e-01,-6.001923680305480957e-01
-1.000000000000000000e+00,1.084050834178924561e-01,-5.669049024581909180e-01,6.952463388442993164e-01
-2.328831106424331665e-01,9.316495060920715332e-01,8.587629795074462891e-01,-4.848479926586151123e-01
-1.000000000000000000e+00,1.000000000000000000e+00,3.247165679931640625e-01,1.000000000000000000e+00
5.007833242416381836e-01,1.868462860584259033e-01,3.312112390995025635e-02,-4.840423166751861572e-01
-1.000000000000000000e+00,1.000000000000000000e+00,8.474615812301635742e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.852112889289855957e-01,-6.608462929725646973e-01,-9.420904517173767090e-02
-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-7.881541252136230469e-01
2.585960626602172852e-01,-2.003806680440902710e-01,6.535536050796508789e-01,-1.107433438301086426e-01
-6.426658630371093750e-01,1.000000000000000000e+00,-7.158755660057067871e-01,-5.932146310806274414e-01
-5.004745125770568848e-01,-1.000000000000000000e+00,-6.171255111694335938e-01,-8.343525528907775879e-01
5.132336020469665527e-01,-2.885985746979713440e-02,8.208340406417846680e-01,-1.000000000000000000e+00
-4.916655719280242920e-01,-1.000000000000000000e+00,-8.766767978668212891e-01,1.000000000000000000e+00
1.000000000000000000e+00,-1.000000000000000000e+00,1.395723409950733185e-02,-1.000000000000000000e+00
-1.000000000000000000e+00,-6.595864295959472656e-01,8.397099971771240234e-01,6.080248951911926270e-01
1.000000000000000000e+00,-1.000000000000000000e+00,6.910324096679687500e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,-7.321687936782836914e-01,7.752195596694946289e-01,-3.207487463951110840e-01
1.000000000000000000e+00,-1.000000000000000000e+00,9.887380599975585938e-01,-4.182079434394836426e-01
-1.000000000000000000e+00,-7.179154455661773682e-02,-6.187000274658203125e-01,-2.498834282159805298e-01
5.453835129737854004e-01,-1.000000000000000000e+00,-1.107622534036636353e-01,-8.433271646499633789e-01
-1.000000000000000000e+00,-7.028344869613647461e-01,5.571246147155761719e-01,-4.694858193397521973e-01
8.076816201210021973e-01,-1.000000000000000000e+00,8.888147026300430298e-02,-6.224581599235534668e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-3.174370527267456055e-01,-1.000000000000000000e+00
4.556000828742980957e-01,-1.000000000000000000e+00,4.869620203971862793e-01,-6.574027538299560547e-01
-3.815778493881225586e-01,9.045257419347763062e-02,-1.000000000000000000e+00,-8.203529119491577148e-01
-4.713380336761474609e-01,-1.000000000000000000e+00,-4.664204716682434082e-01,-8.156653642654418945e-01
-6.413857936859130859e-01,5.063369274139404297e-01,4.550483226776123047e-01,-1.000000000000000000e+00
-9.257236123085021973e-01,-5.526771545410156250e-01,-7.323446273803710938e-01,1.699378639459609985e-01
3.441116958856582642e-02,-1.133975908160209656e-01,4.509910941123962402e-02,-1.000000000000000000e+00
-1.000000000000000000e+00,1.000000000000000000e+00,7.856031507253646851e-02,9.646043777465820312e-01
3.589425086975097656e-01,2.181032001972198486e-01,-9.045871496200561523e-01,-6.838487386703491211e-01
-1.000000000000000000e+00,1.000000000000000000e+00,-8.982656523585319519e-03,-2.830782234668731689e-01
5.292114615440368652e-01,2.706093788146972656e-01,6.132377386093139648e-01,2.141655832529067993e-01
-1.000000000000000000e+00,1.000000000000000000e+00,-8.434261083602905273e-01,-4.335518777370452881e-01
-5.218155980110168457e-01,2.727852016687393188e-02,-1.555098295211791992e-01,-9.195433855056762695e-01
7.297105342149734497e-02,1.000000000000000000e+00,2.950043082237243652e-01,-4.122287034988403320e-01
-5.649769902229309082e-01,7.740622758865356445e-01,-1.000000000000000000e+00,8.957468867301940918e-01
-5.488380193710327148e-01,7.786827087402343750e-01,-5.112010240554809570e-02,-1.000000000000000000e+00
-1.000000000000000000e+00,1.000000000000000000e+00,1.038797870278358459e-01,3.818596005439758301e-01
1.000000000000000000e+00,-7.248783111572265625e-01,-2.488372921943664551e-01,-9.994354844093322754e-01
-1.000000000000000000e+00,1.182533949613571167e-01,-1.934438645839691162e-01,-1.360033601522445679e-01
1.000000000000000000e+00,-1.000000000000000000e+00,-7.570356726646423340e-01,-6.676044464111328125e-01
-1.308222711086273193e-01,-2.682980895042419434e-02,-7.868518829345703125e-01,-8.577498197555541992e-01
1.000000000000000000e+00,-1.000000000000000000e+00,9.510651826858520508e-01,-3.898318707942962646e-01
5.382999032735824585e-02,1.779233962297439575e-01,8.392665386199951172e-01,-4.874655902385711670e-01
-4.203311502933502197e-01,-1.000000000000000000e+00,8.252375125885009766e-01,-1.422371417284011841e-01
5.365547537803649902e-01,-5.018566846847534180e-01,1.000000000000000000e+00,-1.000000000000000000e+00
-1.000000000000000000e+00,-9.000891447067260742e-01,-6.694946885108947754e-01,7.193799018859863281e-01
1.000000000000000000e+00,-1.000000000000000000e+00,-2.231950461864471436e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,3.533436655998229980e-01,-1.051814854145050049e-01,1.000000000000000000e+00
8.861549496650695801e-01,-1.000000000000000000e+00,1.000000000000000000e+00,-2.612910568714141846e-01
-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.037756085395812988e-01
-3.112482428550720215e-01,-1.000000000000000000e+00,9.318618178367614746e-01,1.647076606750488281e-01
-1.000000000000000000e+00,1.000000000000000000e+00,3.872771561145782471e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,-4.174396395683288574e-02,-1.000000000000000000e+00,5.141026973724365234e-01
-3.313101828098297119e-02,1.000000000000000000e+00,-6.083912849426269531e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,1.000000000000000000e+00,-9.605247974395751953e-01,1.000000000000000000e+00
5.078060030937194824e-01,1.600765734910964966e-01,-1.468699723482131958e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,1.000000000000000000e+00,5.701216459274291992e-01,2.952460646629333496e-01
1.000000000000000000e+00,-4.529839754104614258e-02,-4.216060340404510498e-01,-9.139844179153442383e-01
-1.000000000000000000e+00,1.000000000000000000e+00,-8.893691301345825195e-01,-8.928863406181335449e-01
8.805009722709655762e-01,5.911984443664550781e-01,-8.322764635086059570e-01,-3.034974336624145508e-01
-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-2.180958837270736694e-01
-3.862451016902923584e-01,1.571330279111862183e-01,6.035432815551757812e-01,-4.726132154464721680e-01
-4.966987967491149902e-01,9.442546367645263672e-01,9.554240703582763672e-01,-7.841689586639404297e-01
-2.633783221244812012e-01,-3.402106165885925293e-01,5.407264828681945801e-01,8.467173576354980469e-01
1.031864657998085022e-01,8.351762294769287109e-01,5.025733709335327148e-01,-1.933681666851043701e-01
-1.000000000000000000e+00,6.062611341476440430e-01,-6.540487408638000488e-01,1.000000000000000000e+00
1.000000000000000000e+00,-1.000000000000000000e+00,4.725433588027954102e-01,-9.664484262466430664e-01
-1.000000000000000000e+00,8.614164590835571289e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,-1.000000000000000000e+00,5.728121995925903320e-01,-4.975537359714508057e-01
-1.000000000000000000e+00,2.990406751632690430e-01,6.692164540290832520e-01,-2.155233025550842285e-01
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-8.160011470317840576e-02
-5.376428365707397461e-01,1.533530652523040771e-01,-1.912532448768615723e-01,-4.093294739723205566e-01
-8.502671495079994202e-03,-1.000000000000000000e+00,-2.021488696336746216e-01,-4.859134554862976074e-01
1.555252671241760254e-01,-1.000000000000000000e+00,2.034058421850204468e-01,-1.000000000000000000e+00
-2.101520076394081116e-03,-1.000000000000000000e+00,-3.087711334228515625e-01,-2.813199162483215332e-01
6.885528564453125000e-01,-1.000000000000000000e+00,-5.867314338684082031e-02,-1.000000000000000000e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,3.908043801784515381e-01,1.350099295377731323e-01
1.000000000000000000e+00,-1.000000000000000000e+00,5.543072819709777832e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,8.393849432468414307e-02,-3.738973438739776611e-01
1.000000000000000000e+00,-1.000000000000000000e+00,7.199782133102416992e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,3.910601139068603516e-01,-8.628206849098205566e-01,2.098813951015472412e-01
6.158338487148284912e-02,-1.000000000000000000e+00,-4.475492238998413086e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,1.000000000000000000e+00,2.580736577510833740e-01,-8.585478663444519043e-01
-6.808642148971557617e-01,-8.640825152397155762e-01,-2.650412619113922119e-01,3.726746141910552979e-01
-1.000000000000000000e+00,1.000000000000000000e+00,1.881632357835769653e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,1.000000000000000000e+00,-3.761284947395324707e-01,9.855612516403198242e-01
-2.913428246974945068e-01,1.000000000000000000e+00,-3.867411017417907715e-01,-3.413488864898681641e-01
-1.000000000000000000e+00,1.000000000000000000e+00,2.017591446638107300e-01,1.000000000000000000e+00
2.054954022169113159e-01,1.000000000000000000e+00,7.751323282718658447e-02,1.910950839519500732e-01
-1.000000000000000000e+00,1.000000000000000000e+00,1.716575771570205688e-01,5.419016480445861816e-01
3.065408468246459961e-01,1.000000000000000000e+00,2.019726783037185669e-01,-2.643741667270660400e-01
-1.000000000000000000e+00,1.000000000000000000e+00,-5.177418589591979980e-01,3.092505633831024170e-01
5.028005242347717285e-01,1.000000000000000000e+00,-4.572137892246246338e-01,-5.219503045082092285e-01
-1.000000000000000000e+00,1.000000000000000000e+00,-9.672532081604003906e-01,1.913979798555374146e-01
6.582235693931579590e-01,1.000000000000000000e+00,-4.271782338619232178e-01,-6.673294305801391602e-01
-1.000000000000000000e+00,1.000000000000000000e+00,-5.761051774024963379e-01,8.668708801269531250e-02
8.783557415008544922e-01,1.000000000000000000e+00,-2.684328854084014893e-01,-7.248450517654418945e-01
-1.000000000000000000e+00,1.000000000000000000e+00,-5.290610790252685547e-01,-2.814768999814987183e-02
1.000000000000000000e+00,5.833654403686523438e-01,-1.945760846138000488e-01,-6.567682623863220215e-01
-1.000000000000000000e+00,1.000000000000000000e+00,-5.015293359756469727e-01,-7.902624458074569702e-02
1.000000000000000000e+00,-2.901204228401184082e-01,1.426023840904235840e-01,-4.816004633903503418e-01
-4.365009963512420654e-01,1.000000000000000000e+00,1.288762986660003662e-01,-2.847295701503753662e-01
1.000000000000000000e+00,-9.870227575302124023e-01,4.665163755416870117e-01,1.696267873048782349e-01
6.231765747070312500e-01,5.744144916534423828e-01,3.828010559082031250e-01,-9.395724534988403320e-01
2.703154981136322021e-01,-1.000000000000000000e+00,-1.343458592891693115e-01,5.212956666946411133e-01
1.000000000000000000e+00,-9.611650705337524414e-01,6.414428353309631348e-02,-1.000000000000000000e+00
-8.201456069946289062e-01,-1.000000000000000000e+00,-2.520058751106262207e-01,-1.961991339921951294e-01
1.000000000000000000e+00,-1.000000000000000000e+00,-1.917001307010650635e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,-4.723848104476928711e-01,3.399243056774139404e-01,4.677638784050941467e-02
1.000000000000000000e+00,-1.000000000000000000e+00,5.646016597747802734e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,-3.335946202278137207e-01,-4.926936328411102295e-02,-6.124486923217773438e-01
1.000000000000000000e+00,-1.000000000000000000e+00,5.904287099838256836e-01,-7.032166719436645508e-01
-1.000000000000000000e+00,6.143386363983154297e-01,-9.475307464599609375e-01,-6.894559264183044434e-01
5.215769410133361816e-01,-1.000000000000000000e+00,-7.208061218261718750e-01,-1.000000000000000000e+00
-7.145713567733764648e-01,1.143293380737304688e-01,7.505676746368408203e-01,-8.635056018829345703e-01
3.350978195667266846e-01,-1.000000000000000000e+00,3.807581961154937744e-01,3.288681507110595703e-01
1.917193084955215454e-01,-1.000000000000000000e+00,3.255562782287597656e-01,-1.000000000000000000e+00
-6.025938987731933594e-01,-1.000000000000000000e+00,1.000000000000000000e+00,4.634701311588287354e-01
1.000000000000000000e+00,-1.000000000000000000e+00,-1.016361266374588013e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,-8.014083504676818848e-01,-1.295858025550842285e-01,1.169762164354324341e-01
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-7.503758072853088379e-01
-1.000000000000000000e+00,9.256842136383056641e-01,2.008266448974609375e-01,7.381148338317871094e-01
2.031705230474472046e-01,-9.391746520996093750e-01,1.000000000000000000e+00,-4.318505823612213135e-01
-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-7.147511839866638184e-02
-9.672976285219192505e-02,-6.131230592727661133e-01,-2.446330487728118896e-01,5.546845197677612305e-01
-1.000000000000000000e+00,1.000000000000000000e+00,-4.841489344835281372e-02,-7.037504911422729492e-01
-1.000000000000000000e+00,1.000000000000000000e+00,-4.443602561950683594e-01,1.000000000000000000e+00
-4.252383857965469360e-02,1.000000000000000000e+00,1.249921172857284546e-01,-3.909520506858825684e-01
-1.000000000000000000e+00,1.000000000000000000e+00,9.269073009490966797e-01,1.000000000000000000e+00
4.952796697616577148e-01,1.000000000000000000e+00,4.467496573925018311e-01,-7.999187707901000977e-02
-1.000000000000000000e+00,1.000000000000000000e+00,-1.880185008049011230e-01,6.425818204879760742e-01
9.033743739128112793e-01,1.000000000000000000e+00,-4.013090729713439941e-01,-7.825090885162353516e-01
-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.267719566822052002e-01
1.000000000000000000e+00,6.448663473129272461e-01,-4.309306442737579346e-01,-8.869398236274719238e-01
-1.000000000000000000e+00,1.000000000000000000e+00,-5.901117920875549316e-01,-1.053813099861145020e-01
1.000000000000000000e+00,1.204753667116165161e-02,-1.350636482238769531e-01,-9.566256999969482422e-01
-1.000000000000000000e+00,1.000000000000000000e+00,-1.257244050502777100e-01,-6.179767847061157227e-01
1.000000000000000000e+00,-4.156675934791564941e-01,-1.514866054058074951e-01,-3.353271186351776123e-01
-7.699576616287231445e-01,1.000000000000000000e+00,-3.200306296348571777e-01,-6.328713893890380859e-01
2.518930733203887939e-01,-6.105559468269348145e-01,2.142766118049621582e-01,2.844773828983306885e-01
3.611684441566467285e-01,3.865853548049926758e-01,3.894893527030944824e-01,-9.371643066406250000e-01
-8.227733373641967773e-01,-1.000000000000000000e+00,5.826650261878967285e-01,9.316571950912475586e-01
1.000000000000000000e+00,-1.000000000000000000e+00,7.958662509918212891e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,-9.894372224807739258e-01,-1.334476619958877563e-01,7.623054981231689453e-01
1.000000000000000000e+00,-1.000000000000000000e+00,7.115423679351806641e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,4.119361042976379395e-01,2.026679813861846924e-01,7.346261143684387207e-01
1.000000000000000000e+00,-1.000000000000000000e+00,7.111825346946716309e-01,-5.573974251747131348e-01
-1.000000000000000000e+00,4.742327332496643066e-01,1.000000000000000000e+00,-1.509683430194854736e-01
6.453574895858764648e-01,-1.000000000000000000e+00,2.345540523529052734e-01,-2.050257772207260132e-01
-1.000000000000000000e+00,-6.014822721481323242e-01,-6.263133883476257324e-02,-1.000000000000000000e+00
4.337553083896636963e-01,-1.000000000000000000e+00,-1.563389748334884644e-01,-4.839160740375518799e-01
4.788169860839843750e-01,-1.000000000000000000e+00,-8.260803222656250000e-01,-1.000000000000000000e+00
-7.126308679580688477e-01,-1.000000000000000000e+00,4.994336366653442383e-01,4.667573049664497375e-02
9.529991149902343750e-01,-1.000000000000000000e+00,7.839949131011962891e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,1.478412449359893799e-01,-2.656276226043701172e-01
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00
-1.000000000000000000e+00,3.387726545333862305e-01,-9.894856214523315430e-01,5.085889101028442383e-01
2.566333711147308350e-01,-1.000000000000000000e+00,-6.980405449867248535e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,1.000000000000000000e+00,3.340892791748046875e-01,-5.652197003364562988e-01
-5.779781937599182129e-01,-1.000000000000000000e+00,-1.836079657077789307e-01,2.709661722183227539e-01
-1.000000000000000000e+00,1.000000000000000000e+00,4.266119003295898438e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,1.000000000000000000e+00,-1.079596728086471558e-01,1.000000000000000000e+00
-3.953146934509277344e-01,1.000000000000000000e+00,-5.264051556587219238e-01,-3.844091296195983887e-01
-1.000000000000000000e+00,1.000000000000000000e+00,6.474952399730682373e-02,1.000000000000000000e+00
1.360054016113281250e-01,1.000000000000000000e+00,1.558760404586791992e-01,3.360556364059448242e-01
-1.000000000000000000e+00,1.000000000000000000e+00,-6.584523245692253113e-03,5.149708390235900879e-01
1.108542606234550476e-01,1.000000000000000000e+00,2.135167717933654785e-01,-3.818762898445129395e-01
-1.000000000000000000e+00,1.000000000000000000e+00,-3.669055998325347900e-01,4.825819730758666992e-01
3.100129663944244385e-01,1.000000000000000000e+00,-7.393980026245117188e-01,-4.548527896404266357e-01
-1.000000000000000000e+00,1.000000000000000000e+00,-9.258195161819458008e-01,9.442444145679473877e-02
4.961872696876525879e-01,1.000000000000000000e+00,-1.587992310523986816e-01,-2.326748669147491455e-01
-1.000000000000000000e+00,1.000000000000000000e+00,-2.725256979465484619e-01,2.688515186309814453e-01
5.465294122695922852e-01,1.000000000000000000e+00,8.347083628177642822e-02,-6.738168001174926758e-01
-1.000000000000000000e+00,1.000000000000000000e+00,-3.256907165050506592e-01,1.139492988586425781e-01
1.000000000000000000e+00,1.000000000000000000e+00,-5.183243155479431152e-01,-5.096625685691833496e-01
-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.610503047704696655e-01
1.000000000000000000e+00,1.732801795005798340e-01,-2.400307059288024902e-01,-7.619956731796264648e-01
-1.000000000000000000e+00,1.000000000000000000e+00,-4.086218178272247314e-01,-2.810645103454589844e-01
1.000000000000000000e+00,-5.742726325988769531e-01,1.490208208560943604e-01,-4.865523576736450195e-01
-5.846050977706909180e-01,1.000000000000000000e+00,6.829441338777542114e-02,-5.383827686309814453e-01
8.798419237136840820e-01,-7.582035660743713379e-01,8.925777673721313477e-02,1.364143937826156616e-01
2.702485024929046631e-01,6.523303985595703125e-01,8.169281482696533203e-02,-9.498810172080993652e-01
-4.533175230026245117e-01,-1.000000000000000000e+00,-3.499947488307952881e-02,6.410488486289978027e-01
1.000000000000000000e+00,-1.000000000000000000e+00,1.962908208370208740e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,-2.935072407126426697e-03,3.353302478790283203e-01
1.000000000000000000e+00,-1.000000000000000000e+00,2.846208810806274414e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,-2.284994423389434814e-01,-1.096421182155609131e-01,3.622446060180664062e-01
1.000000000000000000e+00,-1.000000000000000000e+00,6.818132996559143066e-01,-8.947097063064575195e-01
-1.000000000000000000e+00,3.386610746383666992e-01,5.778713226318359375e-01,-1.904405206441879272e-01
7.740691900253295898e-01,-1.000000000000000000e+00,4.957212209701538086e-01,-3.271576464176177979e-01
-1.000000000000000000e+00,9.398432075977325439e-02,3.058928847312927246e-01,-7.408192157745361328e-01
2.709606885910034180e-01,-1.000000000000000000e+00,-2.251006960868835449e-01,-2.670944631099700928e-01
-7.471157610416412354e-02,-1.000000000000000000e+00,-3.210639655590057373e-01,-1.000000000000000000e+00
-4.239600300788879395e-01,-1.000000000000000000e+00,3.659949004650115967e-01,2.879298627376556396e-01
9.666137695312500000e-01,-1.000000000000000000e+00,8.324514329433441162e-02,-1.000000000000000000e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,6.121219396591186523e-01,2.116604000329971313e-01
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00
-1.000000000000000000e+00,-4.416946172714233398e-01,-2.771715521812438965e-01,3.174410760402679443e-01
9.745030403137207031e-01,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00
-1.000000000000000000e+00,1.000000000000000000e+00,4.555262625217437744e-01,6.961410045623779297e-01
-2.766966260969638824e-02,-1.000000000000000000e+00,1.857998371124267578e-01,1.290940120816230774e-02
-1.000000000000000000e+00,9.670690298080444336e-01,1.000000000000000000e+00,-6.799530982971191406e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.322399973869323730e-01,9.675544500350952148e-01
-2.811595201492309570e-01,7.522376775741577148e-01,2.946739494800567627e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,1.000000000000000000e+00,-2.335821092128753662e-01,1.000000000000000000e+00
2.957327663898468018e-01,1.000000000000000000e+00,7.269886136054992676e-02,-1.333435326814651489e-01
-1.000000000000000000e+00,1.000000000000000000e+00,7.422786951065063477e-01,1.000000000000000000e+00
3.787158727645874023e-01,7.879685163497924805e-01,3.103348314762115479e-01,-9.359480440616607666e-02
-1.000000000000000000e+00,1.000000000000000000e+00,3.001259639859199524e-03,-1.107421144843101501e-02
1.583845466375350952e-01,1.000000000000000000e+00,-2.433945834636688232e-01,-3.961005434393882751e-02
-1.000000000000000000e+00,1.000000000000000000e+00,-8.401722908020019531e-01,1.078239232301712036e-01
-1.525271236896514893e-01,6.645029783248901367e-01,2.211356461048126221e-01,-1.516403853893280029e-01
-1.000000000000000000e+00,1.000000000000000000e+00,6.209280490875244141e-01,8.409315347671508789e-02
4.164820313453674316e-01,-1.323638558387756348e-01,3.313828408718109131e-01,5.125504359602928162e-02
-3.057255148887634277e-01,6.099752187728881836e-01,2.338203936815261841e-01,-3.862085342407226562e-01
