0,1,2,3
-0.7872895002365112,1.0,1.0,-0.11623761057853699
-0.9054800271987915,1.0,0.8399242162704468,-0.0032403580844402313
-0.5940536856651306,1.0,1.0,0.6002957820892334
-0.5091564655303955,1.0,-0.5023993849754333,0.35150450468063354
0.12634138762950897,-0.3495948314666748,-0.4479764401912689,-0.6273384094238281
1.0,-0.8000146746635437,0.25434714555740356,-0.9699293971061707
1.0,-1.0,-0.3771149516105652,-1.0
1.0,-1.0,-0.0009382497519254684,-1.0
1.0,0.18150080740451813,0.5961464643478394,-1.0
0.8278049230575562,0.13329212367534637,0.20008839666843414,-1.0
-0.6855244636535645,-0.3928881287574768,0.8147777318954468,-1.0
-0.4087379276752472,-1.0,0.503915548324585,-1.0
0.1492116004228592,-1.0,-1.0,-1.0
-0.5161755084991455,-1.0,-1.0,-0.769466757774353
-0.6483387351036072,-1.0,-1.0,-0.7408064603805542
-0.21888111531734467,-1.0,-1.0,-1.0
-0.2900415062904358,-1.0,0.2700360417366028,-1.0
-0.6895577907562256,-0.24679245054721832,-0.5063652396202087,-1.0
-0.8084338903427124,-0.24129687249660492,-1.0,-1.0
-0.6935486197471619,1.0,-0.6414972543716431,-1.0
-1.0,1.0,-1.0,-0.6723488569259644
-1.0,0.9161219596862793,-0.11571711301803589,-0.5857185125350952
-1.0,1.0,0.8941668272018433,0.41185784339904785
-0.15009932219982147,0.478310763835907,0.37025630474090576,0.27920329570770264
-0.7933973073959351,-0.03855261951684952,0.6512938141822815,0.23400776088237762
1.0,-0.6995154619216919,0.8337324857711792,0.5417689085006714
0.6637545824050903,-0.8692293763160706,-0.23332631587982178,0.47777462005615234
1.0,-1.0,0.5897780656814575,-0.4257357716560364
0.4360104203224182,-0.9075108766555786,0.6847299933433533,-0.27935218811035156
1.0,-1.0,0.6074490547180176,-1.0
-0.5795495510101318,-1.0,0.6462786197662354,-1.0
0.4101197123527527,-1.0,-0.33639684319496155,-1.0
-1.0,-0.9888750910758972,-1.0,-0.9003579616546631
-0.18683557212352753,-1.0,-0.7888535261154175,-1.0
-1.0,-0.8219744563102722,-1.0,-0.9089645743370056
-0.4702807068824768,-1.0,-0.255282461643219,-0.96132493019104
-1.0,-0.17182865738868713,-0.5978919267654419,-1.0
-0.69512939453125,-0.6326912641525269,-1.0,-0.7699112892150879
-0.9101649522781372,0.6405221223831177,-0.6192598342895508,-1.0
-1.0,0.6788213849067688,-0.923636257648468,0.06946733593940735
-0.9917789697647095,0.9474157094955444,-0.13281743228435516,-0.6432780027389526
-1.0,1.0,0.8764195442199707,0.6193979978561401
-0.15224948525428772,0.9122331142425537,0.5077406167984009,0.49553000926971436
-1.0,1.0,0.3667747974395752,0.7120610475540161
0.28560304641723633,0.039689213037490845,0.03310409188270569,0.19047027826309204
-0.16512683033943176,-0.1679476499557495,-0.44727620482444763,0.08563388884067535
1.0,-1.0,0.03905494511127472,-0.27771276235580444
0.44058799743652344,-0.36290818452835083,-0.018555713817477226,-0.26275435090065
0.9212629199028015,-1.0,0.46061456203460693,-0.5313951969146729
0.3552379012107849,-0.2979094982147217,0.8068616390228271,-1.0
0.23167012631893158,-1.0,0.29094791412353516,-0.6137388944625854
0.4640084505081177,-1.0,-0.23835325241088867,-1.0
-0.9969531297683716,-1.0,-0.6384029388427734,-0.29564863443374634
0.5358084440231323,-1.0,-0.7341679334640503,-1.0
-1.0,-0.8508949875831604,-0.1463766098022461,0.1432531177997589
0.14284585416316986,-1.0,1.0,-0.48803219199180603
-1.0,0.2961154580116272,0.3165114223957062,0.08018232882022858
-0.12488387525081635,-0.8171428442001343,0.6805419325828552,-0.1893242448568344
-1.0,1.0,0.2522140443325043,-0.18417870998382568
-0.8299511671066284,0.43424463272094727,-1.0,0.33713775873184204
-1.0,1.0,-0.29670900106430054,-0.6744652390480042
-1.0,1.0,-0.302966445684433,0.7556118965148926
-0.13775919377803802,1.0,-0.28026387095451355,-0.4298258423805237
-1.0,1.0,0.326774001121521,0.8727453351020813
0.7580945491790771,1.0,0.15996478497982025,0.006983969360589981
-1.0,1.0,-0.34048083424568176,0.5174626708030701
1.0,0.7558131217956543,0.2872225046157837,-0.7454414963722229
-1.0,1.0,-0.6622229814529419,0.49790865182876587
1.0,-0.2288578599691391,-0.2545260190963745,-1.0
-1.0,1.0,-0.3979284167289734,-0.33802321553230286
1.0,-0.6934108734130859,-0.22446627914905548,-0.28802984952926636
-0.7113780975341797,1.0,0.271309494972229,-0.6097615361213684
0.47075265645980835,-0.8420978784561157,0.410661518573761,0.3459426760673523
0.6435003280639648,0.26876401901245117,0.37974515557289124,-1.0
-0.8805587887763977,-0.9228900671005249,0.34226152300834656,1.0
1.0,-1.0,0.0039247144013643265,-1.0
-1.0,-0.9643741846084595,-0.36511021852493286,0.31547895073890686
1.0,-1.0,0.9592199325561523,-1.0
-1.0,0.9699774980545044,0.3711187243461609,0.8834491968154907
0.9956876039505005,-1.0,1.0,-0.04410599544644356
-1.0,1.0,1.0,-0.0959269106388092
