0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8641731388232913,0.3477722614424065,0.6595572077985008,-6.349881799394943e-08,8.598703143789914e-07,2.8560965561404716e-07,0.8641716729936366,0.3477706890296504,-0.34226178256694595,-0.47262025416073294,-0.12626908224857408,-0.15637148679297483,-3.0890198496962127e-06,7.888168341370925e-06,7.94450216149814e-06,-0.4725505438267705,-0.12626983005127862,-0.34118072327826565
0.8594472263329408,0.3465095868403284,0.657904711506775,0.0007979808373891797,-0.0004382164837209788,-5.0856521543128694e-05,0.8594466469803143,0.3465080258084929,-0.34616378782465385,-0.47256789643761654,-0.12627493038285703,-0.17676050518591738,0.196003892215925,-0.08590356239141445,-0.00998074804393753,-0.47245466529360236,-0.12626281430658715,-0.43921487178963886
0.8547216775512538,0.34524601791521564,0.6561211262450998,0.005324510840678868,0.0012578400486378204,0.00015294342966939295,0.8547225795586852,0.34524543274099756,-0.35104595726331705,-0.4725149119540592,-0.12651056504557615,-0.17995616582736162,0.7041589709488678,0.42023890077044973,0.04888204069912095,-0.47235882548423624,-0.1262557993182469,-0.5372121988840085
0.8499980239791401,0.3439775173703549,0.6542786941357381,0.012366219475408944,0.005456653091792367,0.0006788953401532932,0.8499994703416277,0.3439829098196181,-0.35690788187303363,-0.47215308605842204,-0.12729453170699678,-0.18853085507100983,0.7038263123491357,0.42042226379454384,0.04887557266680352,-0.4722630243754074,-0.12624878508285642,-0.635164547688139
0.8452811158766801,0.34269525764234365,0.652545131474803,0.018421533999627232,0.008675157320906726,0.0011027725699525766,0.8452773189422528,0.34272045703684195,-0.3637490711478785,-0.471159454243966,-0.12928685048589839,-0.1581861035652284,0.5066675759729558,0.22447893628111934,0.02606822585560591,-0.47216726194388836,-0.12624177159701755,-0.7330637763217804
0.8405764876280474,0.34138837392424554,0.6510998003062133,0.023099048866168658,0.011296534631212864,0.0014632534830663828,0.840556010617937,0.34145829788848703,-0.37098382956352854,-0.46970118952029793,-0.13220582652807367,-0.14899022933809986,0.42688533016269037,0.3006003920136694,0.035034914539203564,-0.4721234777744682,-0.12613386833232146,-0.5683274532923478
0.835889260831164,0.3400473881730935,0.6496074349186579,0.025562169897015943,0.012510081809339175,0.0016358737202887134,0.8358347685481566,0.3401978939346765,-0.3748593382482982,-0.46766100412277956,-0.13615683138852527,-0.14101677500039453,-0.0043393934801175225,-0.12666804396702216,-0.014434876799586594,-0.47211714981379777,-0.12596236185108026,-0.24149535631486915
0.8312216998791945,0.33866719585963556,0.648277872159623,0.023404583105254246,0.009161493749886377,0.0011662552416091367,0.831113852009154,0.3389387320389888,-0.37642294520878844,-0.4659394937534015,-0.13981621224380011,-0.12296737568531825,-0.417913926609345,-0.5369486633727006,-0.062043744869165786,-0.4720584369912583,-0.1258822773494783,-0.09034804931565292
0.8265681393147619,0.33725298069624926,0.6471700703085153,0.02102563774655179,0.005604243070696054,0.0006768391730925912,0.8263937221177841,0.3376800574193276,-0.37693438548300356,-0.46485907118077313,-0.1429688365150691,-0.09751423972942538,-0.0570242355337015,-0.17647533022242115,-0.020077664256330043,-0.47196363851880685,-0.12585914813710194,-0.02060814728276709
0.8219236530475496,0.33580813407023236,0.646340846446197,0.02223968357725639,0.005619879738557573,0.0006840088760900904,0.8216746258061554,0.3364214585317383,-0.3769517477020126,-0.4640379795822881,-0.14602919407320503,-0.06788367900886699,0.2998395534838295,0.1796492931597974,0.021374691198935182,-0.4718543573427416,-0.12586388362569745,0.013532031958555724
0.8172863505509553,0.3343375040486166,0.6455736322912943,0.025236341814060693,0.00741017114060308,0.0009403343813410357,0.816956614826584,0.33516277605002376,-0.3769431554568607,-0.46339577004468624,-0.14814123280462266,-0.08537822522363114,0.29915712775146425,0.1795202065003144,0.021375974660507405,-0.4717475425621766,-0.12587407042048512,-0.01327466566553039
0.8126561794169153,0.3328447769307388,0.644622043248794,0.028394640736387547,0.009364740567185127,0.001226058796176878,0.8122396804238416,0.3339039491007594,-0.37724456167387926,-0.46259901981933,-0.15048444756961027,-0.10374807556334839,0.31708585055362487,0.1979253251936011,0.023535940453936748,-0.4716386649099994,-0.12589348772775635,-0.04614513269025058
0.8080349719056915,0.3313268343673108,0.6434999311005993,0.03156456883788375,0.011335032009037077,0.0015206312228998955,0.8075238532651061,0.33264486454571845,-0.37786329499111443,-0.4616130525582775,-0.15315091266505204,-0.12070813894599393,0.31627369283712825,0.197712462440541,0.023536855006782983,-0.4715260935627845,-0.12592575906711576,-0.07733851129237619
0.8034245064137886,0.3297808238073258,0.642206977273027,0.03472652210601765,0.013301957396124461,0.0018213758162105094,0.8028091739172101,0.3313853816735361,-0.3787842492052917,-0.46045067240542775,-0.15609783591197163,-0.13793360282097422,0.3153575480004089,0.19743940812924352,0.023537766261592843,-0.471408914661366,-0.12597370258032703,-0.10645176318811306
0.7988260276028283,0.3282050590845176,0.6407164662091862,0.035380519514644174,0.012793743332789896,0.0017495950827203365,0.7980956864385993,0.3301253520845012,-0.3800096601486805,-0.459297818074524,-0.15894364148371065,-0.1632650279955352,-0.19135573415423024,-0.3064974014751671,-0.03503931967207903,-0.4712882745133965,-0.1260327789823869,-0.1412812423247871
0.7942404329978405,0.3265947015238478,0.6391396742841967,0.03266956649405813,0.008963527932901729,0.0011775486982900645,0.7933835482578464,0.3288643911446538,-0.3814148769089215,-0.45789970895019094,-0.16307214461017222,-0.15214831733655027,-0.3495898081293312,-0.46295408067170685,-0.053207962550849384,-0.4711357135079636,-0.1261667818867195,-0.13930215351307731
0.7896658761554856,0.3249469354395892,0.637619617747611,0.02788185799570497,0.005624651965298089,0.0006910760947738827,0.7886730127226994,0.327601942219137,-0.38283713683047144,-0.45707356539359445,-0.16639248612779994,-0.15189832516755866,-0.6071789806369822,-0.20749436913691138,-0.023491709044219447,-0.4709680302326595,-0.12633099138437964,-0.14484051153256408
0.7850983060790441,0.32326843142767414,0.6361205405946679,0.021168001399539275,0.004802189006444251,0.000579909040950576,0.7839642659560241,0.3263375566998436,-0.3842869342078059,-0.4564630049747948,-0.1691494647552137,-0.14909235824653802,-0.7887830080019704,0.04090447722733348,0.0054125321015087565,-0.470779489613874,-0.12655325853190358,-0.14588738564774867
0.7805370473038115,0.32156572272839345,0.634694607739927,0.012431793262621381,0.006050653755653452,0.0007521358850317124,0.7792575301689498,0.3250705231131033,-0.3856961693747907,-0.45576323069013114,-0.17120940134959578,-0.13613219135254825,-0.9585856461551706,0.20927064294036093,0.025034790816879933,-0.4705651481683687,-0.1268654344056079,-0.1356335436224275
0.7759836190988063,0.3198484706245172,0.6333622902603768,0.00348391032114683,0.008771663576099584,0.0010966588181370016,0.7745529689342352,0.3238001161254869,-0.38702698336990066,-0.4548698429976419,-0.1720654389030174,-0.1303446312964513,-0.8314558003735413,0.33540395867419776,0.039771513281023414,-0.47034531201278995,-0.12722713358335247,-0.13041651347639957
0.7714408103447409,0.318127640153309,0.6320881626985655,-0.0037515097885023685,0.011052106470569343,0.0013704256230457163,0.7698506593090053,0.32252576207937445,-0.388302624316078,-0.4536479771809302,-0.17195832232221242,-0.12448737744515666,-0.6161134432535861,0.1207216381138121,0.014869704054313863,-0.4701145972893779,-0.1276540859565554,-0.12466700696312011
0.7669095066545905,0.3164107990073855,0.6307499280677569,-0.007339027402781682,0.009694922285045706,0.0012307003497892325,0.7651505649071132,0.3212473731105421,-0.38963464021930716,-0.45263338025400096,-0.1713557287080795,-0.14313016478214782,-0.1011173397081011,-0.39191155216523155,-0.04472372169653605,-0.46990199555960344,-0.12802947625005862,-0.14196722984905877
0.7623866497298771,0.31470059908080633,0.6291699626434435,-0.009277734639300369,0.006695115784360067,0.0009154632370083028,0.7604525940522949,0.31996532016446816,-0.3911965500582653,-0.4519300299395327,-0.17060837167923093,-0.16785863953257663,-0.20372269471902876,-0.2894912216363183,-0.032799454347881875,-0.46968214091397714,-0.12840931827832816,-0.16603235287745538
0.7578700712967289,0.31299928323262355,0.6273991148847369,-0.011204571140391735,0.0036874465885400618,0.0006054006540566342,0.7557569920870952,0.3186790410339441,-0.39295048561289014,-0.4514315421994625,-0.1696260307460183,-0.18630901403002495,-0.21116639872064805,-0.28163304401226763,-0.03188363693760357,-0.46943511601654503,-0.12885245033021542,-0.18476163815849195
0.753357447497747,0.31130956325792536,0.6254940520050832,-0.01540779183900991,0.002955975779366724,0.0005372223371713403,0.7510640512707512,0.31738786319764734,-0.39484445507260946,-0.4511059354186058,-0.16824645973723154,-0.1947174613226428,-0.6293779818127709,0.1354622573551698,0.016632113775604074,-0.46914994081472294,-0.1293909366505287,-0.19392150166718777
