0,1,2,3
-0.6708657741546631,0.3094503879547119,0.10275339335203171,-1.0
-0.5005505681037903,0.17935530841350555,-0.7124438285827637,-0.6258296966552734
-0.07712125778198242,0.11243107914924622,-0.5529389381408691,-0.22320277988910675
-0.5650562047958374,0.5227470397949219,-0.9510363340377808,-0.11004869639873505
0.61690354347229,-0.7609177827835083,-0.29045528173446655,-0.9717767238616943
1.0,-0.644909143447876,1.0,-0.7932902574539185
1.0,-1.0,0.8493119478225708,-0.028126638382673264
1.0,-0.8321986198425293,0.2777140736579895,-0.9649142622947693
0.6812813878059387,-0.8898545503616333,0.34925535321235657,-0.5792746543884277
1.0,-1.0,0.491498202085495,-0.6979482173919678
-0.97706139087677,-1.0,-0.007866205647587776,-0.1982581466436386
0.13249649107456207,-1.0,0.6016801595687866,-1.0
-1.0,-1.0,0.30282795429229736,0.28017017245292664
0.07618020474910736,-1.0,0.2100820541381836,-0.5674557089805603
-1.0,-0.17881058156490326,-0.36551618576049805,0.3621714413166046
-0.5622959136962891,-1.0,-0.11380979418754578,0.10375502705574036
-1.0,1.0,0.2839270234107971,-0.6063400506973267
-1.0,0.3249127268791199,-0.0594463050365448,0.5671167373657227
-1.0,1.0,0.9476544857025146,-0.07154834270477295
-1.0,1.0,0.06805196404457092,1.0
-0.2606964707374573,1.0,-0.442172646522522,-0.19728167355060577
-1.0,1.0,0.35433995723724365,1.0
0.28845319151878357,1.0,-0.4136539101600647,0.4695548117160797
-1.0,1.0,-0.09514886140823364,0.2794312536716461
0.32255256175994873,1.0,1.0,-0.0024796687066555023
-0.8571760654449463,1.0,-0.45297813415527344,0.4340890645980835
0.47571635246276855,1.0,-0.3757403790950775,-0.827172040939331
-1.0,1.0,-0.8098126649856567,0.3329692482948303
1.0,1.0,-1.0,-0.6295625567436218
-1.0,1.0,-0.9239501953125,-0.04488549008965492
0.9855505228042603,1.0,-0.11933577060699463,-0.7542871236801147
-1.0,1.0,-0.7520284652709961,-0.2539910078048706
1.0,0.5309073328971863,-0.4099406898021698,-1.0
-1.0,1.0,-0.6669713258743286,-0.16080689430236816
1.0,0.4645315408706665,-0.3736305832862854,-0.3465244472026825
-1.0,1.0,0.0039290208369493484,-0.003934420645236969
1.0,-0.15373553335666656,0.7979542016983032,-0.02895180881023407
